movieid,actorid,actor_movie_rank
8157,2643010,15
8157,2643011,14
8157,3014781,41
8157,3288122,33
8157,3400883,34
8157,3407310,37
8157,3424297,45
8157,3599472,39
8157,3705535,4
8157,3830701,18
8157,3876090,36
8158,173956,4
8158,273284,9
8158,309648,10
8158,416945,13
8158,444208,14
8158,584684,16
8158,613766,17
8158,655877,6
8158,656904,18
8158,660523,19
8158,664070,20
8158,675924,21
8158,677740,22
8158,799641,24
8158,845315,25
8158,850828,26
8158,885312,27
8158,993425,28
8158,1002113,29
8158,1168807,33
8158,1169700,32
8158,1245109,34
8158,1292299,35
8158,1333024,36
8158,1395789,39
8158,1480033,40
8158,1624697,44
8158,1702043,45
8158,1791698,46
8158,1949619,48
8158,2023080,51
8158,2089050,42
8158,2145748,55
8158,2183075,56
8158,2220901,57
8158,2279829,58
8158,2516851,60
8158,2557420,1
8158,2629158,2
8158,2642216,1
8158,2671286,5
8158,2695393,8
8158,2743815,11
8158,2782482,12
8158,2823824,15
8158,2915987,7
8158,2963440,23
8158,3116780,30
8158,3184194,31
8158,3287192,37
8158,3300890,38
8158,3393539,41
8158,3421729,43
8158,3606671,47
8158,3631124,49
8158,3664261,50
8158,3689711,52
8158,3705534,53
8158,3707911,54
8158,3840811,59
8159,1766,40
8159,7258,20
8159,16965,6
8159,106363,16
8159,184533,25
8159,187311,21
8159,201395,33
8159,244312,23
8159,308348,45
8159,404514,24
8159,434907,48
8159,438930,71
8159,460637,43
8159,473101,28
8159,570109,29
8159,612094,31
8159,654555,77
8159,665569,8
8159,698488,3
8159,711863,50
8159,712617,54
8159,802961,74
8159,809922,58
8159,826554,42
8159,830875,12
8159,897160,52
8159,915736,86
8159,933222,26
8159,938845,7
8159,943301,55
8159,943494,41
8159,956280,14
8159,972682,47
8159,1091279,66
8159,1186347,30
8159,1195146,85
8159,1238561,4
8159,1373161,34
8159,1387861,87
8159,1393953,53
8159,1419865,81
8159,1436841,57
8159,1448375,22
8159,1581363,19
8159,1583664,69
8159,1653443,13
8159,1748203,39
8159,1814121,84
8159,1828854,15
8159,1840847,80
8159,1850271,70
8159,2112169,68
8159,2259038,10
8159,2424176,11
8159,2438081,38
8159,2438093,63
8159,2455766,83
8159,2456064,44
8159,2506427,73
8159,2508267,51
8159,2699970,67
8159,2725285,36
8159,2771249,46
8159,2778559,79
8159,2783732,65
8159,2819839,76
8159,2837721,61
8159,2874656,27
8159,2932351,18
8159,3016482,82
8159,3028526,60
8159,3043187,2
8159,3106898,9
8159,3156802,62
8159,3168573,1
8159,3258601,35
8159,3350438,59
8159,3426133,72
8159,3427011,78
8159,3602914,75
8159,3721957,37
8159,3751703,32
8159,3752958,56
8159,3821157,64
8159,3846920,49
8159,3858948,5
8159,3886333,17
8160,59985,11
8160,345103,18
8160,438647,19
8160,450680,17
8160,454732,21
8160,1099218,20
8160,1162977,5
8160,1165951,10
8160,1345471,25
8160,1375861,2
8160,1603616,4
8160,1671166,24
8160,1895745,1
8160,2078204,14
8160,2083901,22
8160,2325285,6
8160,2520770,15
8160,2652972,23
8160,2765039,7
8160,2996275,9
8160,3048027,3
8160,3122757,16
8160,3579355,13
8160,3751701,8
8160,3853463,12
8162,130518,29
8162,162753,9
8162,203900,18
8162,240336,13
8162,344540,24
8162,366475,17
8162,464762,28
8162,472647,34
8162,497612,10
8162,590538,6
8162,782247,4
8162,852878,25
8162,863511,20
8162,901049,14
8162,918465,31
8162,992245,15
8162,1014854,26
8162,1165000,27
8162,1290791,2
8162,1290885,11
8162,1543082,23
8162,1565020,32
8162,1587442,21
8162,1700820,7
8162,1909560,3
8162,1938087,33
8162,1980742,12
8162,2151190,30
8162,2323010,19
8162,2445010,16
8162,2521118,35
8162,2817907,22
8162,3161739,8
8162,3291911,5
8162,3513972,1
8163,124404,42
8163,148389,14
8163,201791,2
8163,228060,56
8163,239340,45
8163,363034,30
8163,404841,33
8163,470559,7
8163,522988,47
8163,696069,4
8163,777209,24
8163,870857,40
8163,988997,5
8163,1044676,15
8163,1070212,21
8163,1095140,32
8163,1115023,39
8163,1174849,46
8163,1306759,53
8163,1307344,52
8163,1339854,9
8163,1348494,51
8163,1355569,36
8163,1396031,43
8163,1474864,10
8163,1479825,54
8163,1486558,11
8163,1489337,25
8163,1598850,49
8163,1640610,3
8163,1653346,8
8163,1680226,27
8163,1847363,23
8163,2290273,26
8163,2425220,28
8163,2680366,48
8163,2711434,6
8163,2748012,13
8163,2760918,38
8163,2836149,44
8163,2847363,34
8163,2899766,1
8163,2900535,50
8163,2930103,12
8163,3111963,29
8163,3130164,16
8163,3281034,18
8163,3373637,55
8163,3431658,20
8163,3433212,41
8163,3529765,31
8163,3651152,17
8163,3694292,22
8163,3711798,37
8163,3853847,35
8163,3882624,19
8165,50904,47
8165,52836,42
8165,122044,15
8165,193456,5
8165,254742,55
8165,323977,33
8165,366143,18
8165,410819,30
8165,434380,9
8165,501920,39
8165,567969,44
8165,668129,23
8165,691294,36
8165,735134,20
8165,755493,40
8165,1003170,8
8165,1004757,25
8165,1031466,41
8165,1124083,32
8165,1238561,4
8165,1242927,48
8165,1259261,6
8165,1276662,63
8165,1281764,50
8165,1299824,57
8165,1312384,56
8165,1610846,16
8165,1753444,68
8165,1936030,52
8165,1970237,35
8165,1990379,62
8165,1993283,58
8165,2050164,45
8165,2241239,46
8165,2287032,27
8165,2309050,3
8165,2402974,14
8165,2485712,53
8165,2602918,64
8165,2615052,43
8165,2635222,49
8165,2662361,63
8165,2752383,31
8165,2757453,38
8165,2772527,24
8165,2781433,10
8165,2823711,2
8165,2830314,61
8165,2868490,12
8165,2895392,26
8165,3029121,29
8165,3169588,60
8165,3245530,13
8165,3253633,11
8165,3302130,64
8165,3348112,51
8165,3426441,19
8165,3513843,65
8165,3523824,59
8165,3635942,21
8165,3688509,28
8165,3697530,37
8165,3708218,66
8165,3729313,22
8165,3807179,1
8165,3820232,17
8165,3828039,67
8165,3854019,7
8165,3907504,54
8166,17431,8
8166,67396,37
8166,107003,12
8166,112326,59
8166,213573,47
8166,228389,2
8166,251840,24
8166,259085,27
8166,278235,43
8166,307862,55
8166,346430,11
8166,452281,44
8166,530576,65
8166,559027,57
8166,579651,62
8166,601687,15
8166,788362,41
8166,921301,26
8166,936619,60
8166,989665,9
8166,1009515,30
8166,1021870,56
8166,1094753,48
8166,1164513,4
8166,1169250,58
8166,1315105,52
8166,1334935,42
8166,1347146,13
8166,1398526,61
8166,1478621,64
8166,1528520,38
8166,1536928,7
8166,1576611,23
8166,1582170,10
8166,1838390,25
8166,1860961,22
8166,2092240,19
8166,2101016,39
8166,2138054,46
8166,2148932,20
8166,2298076,17
8166,2339808,36
8166,2429883,63
8166,2454161,16
8166,2454190,53
8166,2456986,18
8166,2586423,3
8166,2616625,45
8166,2617019,33
8166,2769319,31
8166,2794195,14
8166,2798276,5
8166,2803417,28
8166,2809097,29
8166,3106118,1
8166,3379446,21
8166,3509866,66
8166,3578926,40
8166,3617543,50
8166,3617571,51
8166,3623892,6
8166,3651282,35
8166,3705263,34
8166,3879589,32
8166,3887764,49
8166,3904845,54
8171,119053,12
8171,301657,45
8171,319621,31
8171,397658,46
8171,452016,23
8171,506587,15
8171,601511,34
8171,604755,13
8171,659858,27
8171,681094,42
8171,703433,9
8171,722354,21
8171,755909,37
8171,762715,3
8171,896351,29
8171,946450,35
8171,1089845,8
8171,1131654,11
8171,1161997,33
8171,1370898,41
8171,1379106,43
8171,1543914,7
8171,1579263,5
8171,1658441,20
8171,1743099,18
8171,1767026,1
8171,1830359,25
8171,2073430,10
8171,2089803,38
8171,2165240,14
8171,2281018,32
8171,2610411,2
8171,2636410,30
8171,2826568,6
8171,2844666,4
8171,2846998,16
8171,2855088,40
8171,2968695,26
8171,2994766,22
8171,2999369,19
8171,3012739,17
8171,3034087,39
8171,3125105,24
8171,3324407,28
8171,3919521,36
8204,50596,25
8204,215192,28
8204,218275,4
8204,542238,2
8204,605691,8
8204,687427,11
8204,888949,19
8204,1054927,9
8204,1269291,26
8204,1397354,22
8204,1434677,7
8204,1752165,10
8204,1987388,29
8204,2057570,6
8204,2124732,24
8204,2139519,14
8204,2147136,1
8204,2159667,13
8204,2230239,21
8204,2279829,15
8204,2375142,18
8204,2389765,23
8204,2514647,31
8204,2814467,12
8204,3161739,5
8204,3283163,27
8204,3410233,16
8204,3435080,20
8204,3505714,30
8204,3692873,17
8204,3950799,3
8205,97657,43
8205,192158,15
8205,310310,6
8205,329160,29
8205,390730,9
8205,401900,5
8205,515355,11
8205,691728,31
8205,812140,7
8205,849755,54
8205,863125,48
8205,892182,8
8205,977195,10
8205,1007692,35
8205,1166866,22
8205,1196127,30
8205,1327855,13
8205,1361694,49
8205,1375526,26
8205,1392714,52
8205,1469808,12
8205,1493411,23
8205,1672277,53
8205,1685077,55
8205,1686301,28
8205,1755068,4
8205,1795681,1
8205,1801895,25
8205,1833774,40
8205,1843101,37
8205,1928085,46
8205,1983084,56
8205,2150369,47
8205,2204569,38
8205,2312401,2
8205,2470539,32
8205,2514696,24
8205,2580038,20
8205,2638571,3
8205,2735400,19
8205,2747468,17
8205,2880331,51
8205,2898638,45
8205,2922531,42
8205,2949320,27
8205,2956174,36
8205,3013224,34
8205,3058754,14
8205,3242424,41
8205,3316142,21
8205,3693579,44
8205,3755824,18
8205,3866279,16
8205,3888390,39
8205,3913028,33
8205,3917628,50
8206,7890,26
8206,82044,8
8206,130537,15
8206,172617,25
8206,238286,34
8206,312745,27
8206,367197,37
8206,509824,36
8206,571523,18
8206,863712,10
8206,871885,6
8206,915642,7
8206,918317,33
8206,1073914,31
8206,1197273,12
8206,1212376,9
8206,1490398,30
8206,1490473,4
8206,1504411,2
8206,1629113,19
8206,1675629,24
8206,1721005,41
8206,1914914,13
8206,1940394,29
8206,1952123,39
8206,2010020,11
8206,2050044,5
8206,2102414,38
8206,2145021,40
8206,2166938,1
8206,2360187,35
8206,2362804,23
8206,2876067,22
8206,2982741,21
8206,3021476,17
8206,3116783,28
8206,3158363,16
8206,3163858,3
8206,3273502,42
8206,3315365,20
8206,3631764,14
8207,78422,13
8207,148433,51
8207,430858,32
8207,522064,16
8207,616311,9
8207,625351,11
8207,677508,33
8207,895058,39
8207,955607,29
8207,976697,12
8207,989935,28
8207,1001713,3
8207,1001850,52
8207,1041862,42
8207,1270384,34
8207,1290791,5
8207,1481628,44
8207,1525778,46
8207,1615918,15
8207,1616066,17
8207,1676133,14
8207,1755119,18
8207,1968531,37
8207,1983898,30
8207,1996605,43
8207,2052732,48
8207,2054675,1
8207,2240402,25
8207,2408326,6
8207,2417724,19
8207,2422176,23
8207,2536710,27
8207,2741582,41
8207,2828554,36
8207,2921369,50
8207,2952127,35
8207,2959177,21
8207,3036537,8
8207,3036555,31
8207,3047225,24
8207,3047302,22
8207,3080423,20
8207,3121010,10
8207,3122281,2
8207,3159007,49
8207,3303160,40
8207,3695635,47
8207,3711663,38
8207,3730323,26
8207,3820649,4
8207,3837797,45
8207,3893631,7
8208,107793,13
8208,265924,18
8208,461637,11
8208,492459,22
8208,826225,23
8208,842996,25
8208,1081287,2
8208,1167147,3
8208,1327013,5
8208,1417449,17
8208,1500417,19
8208,1526658,20
8208,1732871,15
8208,1924540,9
8208,1969011,21
8208,2015091,26
8208,2199148,28
8208,2286435,24
8208,2312859,14
8208,2418045,27
8208,2843708,4
8208,2852379,10
8208,2865738,8
8208,2896214,1
8208,3368328,7
8208,3598184,12
8208,3913246,16
8208,3919021,6
8210,133057,9
8210,230885,2
8210,325790,8
8210,329797,1
8210,647637,6
8210,1370783,3
8210,1427174,13
8210,1639989,12
8210,1686214,17
8210,2411110,5
8210,2428153,7
8210,2442689,14
8210,2909827,10
8210,3052859,16
8210,3078802,4
8210,3216341,11
8210,3485024,15
8211,220355,16
8211,263510,14
8211,319226,6
8211,360003,11
8211,360010,7
8211,360020,1
8211,456254,17
8211,544360,19
8211,848113,3
8211,1127648,18
8211,1849975,13
8211,2217755,2
8211,2250880,8
8211,2341662,4
8211,2341663,15
8211,2818316,5
8211,3569211,12
8211,3812002,10
8211,3890118,9
8212,139183,12
8212,241698,7
8212,390181,6
8212,488684,4
8212,625572,18
8212,680245,16
8212,745189,17
8212,878356,14
8212,1006520,23
8212,1042856,1
8212,1173112,8
8212,1321012,2
8212,1428327,13
8212,1519039,20
8212,2207373,21
8212,2249659,22
8212,2450621,11
8212,2467415,5
8212,2738597,19
8212,2836344,3
8212,2929526,9
8212,3044114,24
8212,3094295,25
8212,3795095,15
8212,3928692,10
8212,3929199,26
8214,969902,6
8214,1269220,7
8214,1669718,5
8214,1745794,1
8214,2079701,9
8214,2202295,2
8214,2253916,10
8214,3343806,8
8214,3405957,3
8214,3439560,4
8215,2822138,3
8215,3638098,1
8215,3760928,4
8215,3827014,5
8216,322458,2
8216,858554,5
8216,1525581,8
8216,1976748,4
8216,2753696,6
8216,3064225,10
8216,3292476,1
8216,3467084,7
8216,3734174,3
8222,189651,22
8222,302589,31
8222,400372,19
8222,676080,32
8222,837734,1
8222,956280,26
8222,997034,7
8222,1117913,28
8222,1158469,11
8222,1162846,10
8222,1243335,4
8222,1279246,2
8222,1713495,21
8222,1840082,20
8222,1861463,8
8222,2049627,3
8222,2282051,33
8222,2290489,15
8222,2397533,9
8222,2655888,29
8222,2781389,24
8222,2909867,5
8222,2982082,18
8222,3179236,23
8222,3189846,25
8222,3321847,6
8222,3460973,17
8222,3528063,27
8222,3700796,16
8222,3772503,13
8222,3784497,12
8222,3854473,14
8228,747549,5
8228,1017124,7
8228,1648339,3
8228,2129765,11
8228,2399966,8
8228,2439894,4
8228,2682304,2
8228,2921804,6
8228,2957395,9
8228,3070673,10
8228,3831413,1
8234,106249,77
8234,114627,87
8234,128770,88
8234,195129,73
8234,197929,45
8234,215210,69
8234,218526,2
8234,278405,58
8234,282671,89
8234,290067,52
8234,322227,90
8234,423768,91
8234,440621,68
8234,472526,9
8234,480257,74
8234,488308,60
8234,507678,65
8234,530568,62
8234,583797,80
8234,594958,92
8234,599248,71
8234,691780,25
8234,720823,93
8234,730001,81
8234,741970,94
8234,816492,79
8234,867298,17
8234,877125,57
8234,912733,24
8234,924039,75
8234,933427,95
8234,936711,66
8234,938073,53
8234,946237,96
8234,953332,35
8234,955001,48
8234,961634,3
8234,977195,5
8234,979093,38
8234,989389,41
8234,989408,97
8234,1037722,55
8234,1070393,51
8234,1071828,50
8234,1071882,6
8234,1074359,98
8234,1091723,61
8234,1097369,99
8234,1106847,47
8234,1109447,34
8234,1113237,37
8234,1119502,100
8234,1121398,101
8234,1145227,23
8234,1173717,20
8234,1174319,33
8234,1290957,64
8234,1312337,21
8234,1343900,85
8234,1348442,102
8234,1374719,4
8234,1374758,103
8234,1479280,104
8234,1490473,8
8234,1629168,86
8234,1669157,106
8234,1676744,78
8234,1727081,67
8234,1732122,49
8234,1746683,82
8234,1754297,107
8234,1774905,26
8234,1806257,18
8234,1813264,44
8234,1876116,59
8234,1882803,108
8234,1913301,70
8234,1934291,109
8234,1949322,110
8234,1965438,111
8234,2014146,31
8234,2033414,84
8234,2140292,63
8234,2145239,43
8234,2146310,83
8234,2193233,112
8234,2231492,32
8234,2265502,40
8234,2275451,54
8234,2275464,36
8234,2282573,113
8234,2284269,1
8234,2284278,76
8234,2317052,114
8234,2326782,115
8234,2361429,105
8234,2414617,116
8234,2418478,42
8234,2427492,46
8234,2434949,28
8234,2474682,56
8234,2483611,19
8234,2503595,39
8234,2525302,7
8234,2687372,30
8234,2709982,10
8234,2806707,11
8234,2858940,27
8234,2902655,13
8234,2936991,15
8234,3079092,14
8234,3194322,16
8234,3253394,22
8234,3681196,72
8234,3762410,12
8234,3916577,29
8235,111003,11
8235,345570,2
8235,345575,15
8235,433783,19
8235,476639,7
8235,526348,3
8235,1079903,13
8235,1298686,8
8235,1321279,21
8235,1495619,22
8235,1597940,10
8235,1762148,5
8235,1926388,18
8235,2110683,23
8235,2281432,24
8235,2472511,6
8235,2665541,16
8235,2709313,17
8235,2819149,20
8235,2845129,4
8235,3176447,14
8235,3266530,1
8235,3439165,9
8235,3768254,12
8237,107003,38
8237,107793,15
8237,221348,9
8237,294120,22
8237,446260,39
8237,635507,24
8237,750980,29
8237,825788,23
8237,1050261,40
8237,1068687,20
8237,1344242,12
8237,1872993,4
8237,2005225,21
8237,2305963,8
8237,2392100,13
8237,2478981,10
8237,2566440,6
8237,2712494,34
8237,2801033,28
8237,2879865,26
8237,2879867,41
8237,2891485,33
8237,2954837,27
8237,2965672,11
8237,3017109,14
8237,3035654,19
8237,3087125,5
8237,3279613,31
8237,3288322,32
8237,3381179,30
8237,3399110,7
8237,3415806,1
8237,3435338,25
8237,3457263,35
8237,3515450,36
8237,3630784,17
8237,3707874,37
8237,3733674,2
8237,3823313,3
8237,3915316,18
8237,3915440,16
8238,91040,2
8238,130661,8
8238,154771,25
8238,260034,20
8238,471539,33
8238,499975,18
8238,510201,14
8238,758327,12
8238,794968,28
8238,800045,10
8238,1025828,19
8238,1071603,1
8238,1158040,16
8238,1162516,26
8238,1238822,34
8238,1262655,9
8238,1324479,6
8238,1349858,22
8238,1480191,29
8238,1657014,11
8238,1848718,23
8238,1933207,3
8238,1948464,24
8238,2104882,17
8238,2223833,32
8238,2426969,7
8238,2435894,13
8238,2782075,5
8238,2870257,31
8238,2899516,15
8238,2991910,30
8238,3091118,4
8238,3231488,35
8238,3836943,21
8238,3872925,27
8239,12590,11
8239,109423,16
8239,220276,3
8239,396420,18
8239,616496,19
8239,964939,12
8239,1112606,9
8239,1397702,2
8239,1521358,8
8239,1568446,10
8239,1609629,19
8239,1683678,7
8239,1711708,15
8239,2324717,5
8239,2621202,6
8239,2748145,17
8239,2802436,14
8239,2860989,4
8239,2988598,13
8240,61797,28
8240,308626,29
8240,317110,13
8240,396705,26
8240,493310,15
8240,679397,4
8240,782247,1
8240,872868,17
8240,1060304,6
8240,1060316,12
8240,1221723,27
8240,1275706,14
8240,1293007,3
8240,1433048,7
8240,1914784,19
8240,1994220,8
8240,2120403,18
8240,2212729,20
8240,2657985,2
8240,2771530,9
8240,2784764,23
8240,2952871,16
8240,3068682,24
8240,3154467,30
8240,3210983,5
8240,3343732,11
8240,3372034,21
8240,3574667,22
8240,3762907,10
8240,3837393,25
8243,17838,1
8243,101652,45
8243,177134,26
8243,289607,37
8243,298326,14
8243,627768,46
8243,783171,2
8243,1061133,33
8243,1087999,15
8243,1149538,32
8243,1176042,35
8243,1188253,8
8243,1228188,47
8243,1327721,16
8243,1395755,6
8243,1436067,21
8243,1714026,24
8243,1914291,12
8243,1958103,11
8243,1999411,25
8243,2068432,9
8243,2107657,28
8243,2113868,48
8243,2135093,31
8243,2275083,38
8243,2327055,17
8243,2541041,29
8243,2550394,5
8243,2586058,13
8243,2600377,3
8243,2678219,36
8243,2693075,50
8243,2907499,30
8243,2935069,10
8243,2940082,23
8243,2940084,22
8243,2978426,39
8243,2980482,34
8243,3056679,27
8243,3085174,18
8243,3100019,19
8243,3158567,20
8243,3198464,40
8243,3356057,41
8243,3371235,43
8243,3434883,7
8243,3486907,4
8243,3578311,49
8243,3634592,44
8243,3799690,42
8245,172862,10
8245,314822,5
8245,426746,8
8245,763654,4
8245,2703071,9
8245,2938238,11
8245,3514954,7
8245,3779928,6
8246,114785,18
8246,284110,19
8246,314538,16
8246,416857,2
8246,441565,30
8246,474472,12
8246,564296,20
8246,621647,11
8246,775401,8
8246,778393,13
8246,814977,1
8246,1156089,28
8246,1173561,29
8246,1431041,15
8246,1871463,25
8246,1892183,22
8246,1948236,26
8246,2318964,23
8246,2726482,5
8246,2754480,27
8246,2888536,7
8246,2935069,14
8246,3079973,6
8246,3091168,21
8246,3114164,17
8246,3326418,3
8246,3492350,4
8246,3583079,24
8246,3600741,9
8246,3834577,10
8248,210169,19
8248,280177,56
8248,387762,10
8248,405176,57
8248,455055,50
8248,463110,35
8248,529815,7
8248,623297,60
8248,656938,48
8248,751341,52
8248,860582,2
8248,894502,53
8248,973380,34
8248,1097249,54
8248,1119666,59
8248,1437532,3
8248,1471638,6
8248,1553969,18
8248,1565020,20
8248,1682561,42
8248,1683112,14
8248,1849450,49
8248,1863323,55
8248,2031091,46
8248,2035619,15
8248,2078583,26
8248,2318665,11
8248,2461070,58
8248,2463350,45
8248,2468791,23
8248,2495734,51
8248,2587581,30
8248,2624538,12
8248,2665603,29
8248,2740051,24
8248,2761748,39
8248,2796297,47
8248,2805241,25
8248,2817946,16
8248,2827111,61
8248,2842596,63
8248,2975028,27
8248,3036106,32
8248,3075953,9
8248,3103783,28
8248,3190762,4
8248,3193601,5
8248,3340298,8
8248,3364629,17
8248,3480414,33
8248,3486675,44
8248,3555601,43
8248,3622519,38
8248,3689472,37
8248,3704142,40
8248,3706277,21
8248,3756760,1
8248,3873717,13
8248,3877147,22
8248,3885155,36
8248,3906009,41
8248,3926692,62
8248,3928692,31
8249,92289,20
8249,156349,13
8249,157996,18
8249,924694,21
8249,1495563,6
8249,1744966,17
8249,1900383,2
8249,2205334,14
8249,2331648,10
8249,2563261,4
8249,2591436,23
8249,2715892,9
8249,2947683,7
8249,2981328,5
8249,3020243,8
8249,3060665,22
8249,3118812,12
8249,3133849,3
8249,3473611,11
8249,3528138,19
8249,3610472,1
8249,3689022,15
8249,3876348,16
8250,465042,1
8250,2076314,2
8250,2588831,3
8252,30881,6
8252,115242,16
8252,176713,1
8252,225102,22
8252,559172,23
8252,869249,25
8252,893173,21
8252,959135,12
8252,1070061,14
8252,1302041,19
8252,1357821,3
8252,1364240,4
8252,1370783,7
8252,1495397,20
8252,1605054,5
8252,1826769,10
8252,1936412,11
8252,1970009,8
8252,2057758,26
8252,2140594,24
8252,2331145,15
8252,2547980,27
8252,2600365,17
8252,2667446,18
8252,2754667,30
8252,2889599,29
8252,3094242,13
8252,3160035,9
8252,3289527,28
8252,3763705,2
8253,40337,24
8253,359767,19
8253,478362,1
8253,1050676,7
8253,1337752,12
8253,1483089,4
8253,1658441,8
8253,1888610,23
8253,2004786,11
8253,2095726,5
8253,2450964,3
8253,2453999,10
8253,2467305,6
8253,2569889,17
8253,2752825,18
8253,2890664,15
8253,2894100,16
8253,2898552,20
8253,2898561,21
8253,3316650,9
8253,3366653,22
8253,3374436,13
8253,3400067,14
8253,3436015,2
8254,177548,16
8254,177901,13
8254,320301,6
8254,658918,2
8254,659815,8
8254,785392,15
8254,832213,3
8254,898901,7
8254,1321712,4
8254,1445597,9
8254,2452324,1
8254,2784304,14
8254,3397626,5
8254,3564177,12
8254,3735445,10
8254,3859909,11
8259,1089172,1
8260,87645,5
8260,588765,9
8260,697090,19
8260,973061,4
8260,1042602,8
8260,1172542,28
8260,1173023,11
8260,1253820,22
8260,1283082,10
8260,1696427,20
8260,1771377,3
8260,1781567,26
8260,1795681,1
8260,2023226,17
8260,2118578,16
8260,2145790,25
8260,2183802,13
8260,2209581,7
8260,2446245,23
8260,2836344,2
8260,2961502,24
8260,3353980,6
8260,3389760,18
8260,3481559,27
8260,3506643,12
8260,3644673,15
8260,3716724,21
8260,3884793,14
8261,107711,19
8261,131194,28
8261,199334,11
8261,210693,10
8261,294956,14
8261,484025,24
8261,510565,8
8261,534822,6
8261,634787,7
8261,777226,12
8261,792750,5
8261,1060304,2
8261,1086322,18
8261,1218273,15
8261,1604436,26
8261,1616312,30
8261,1800116,27
8261,1821773,25
8261,1821781,20
8261,1940637,4
8261,2013089,13
8261,2067126,21
8261,2591345,23
8261,2602946,1
8261,2859503,16
8261,3275337,10
8261,3302907,17
8261,3376240,22
8261,3556171,3
8261,3595079,29
8263,86399,56
8263,117035,66
8263,124574,9
8263,303288,33
8263,314213,55
8263,450593,60
8263,453090,32
8263,486603,17
8263,497768,7
8263,523136,73
8263,554792,54
8263,565100,21
8263,665425,49
8263,684918,20
8263,757266,61
8263,931084,26
8263,943311,72
8263,990546,38
8263,1043631,5
8263,1167090,35
8263,1235986,22
8263,1253258,65
8263,1341605,24
8263,1344469,6
8263,1390549,30
8263,1471675,50
8263,1485554,59
8263,1498914,12
8263,1543087,58
8263,1546512,51
8263,1610742,52
8263,1639373,1
8263,1682598,3
8263,1811385,8
8263,1843256,48
8263,1888013,74
8263,1995503,11
8263,2016385,45
8263,2026408,4
8263,2103032,64
8263,2117065,46
8263,2128238,71
8263,2165990,40
8263,2186715,47
8263,2286188,31
8263,2292111,63
8263,2411360,19
8263,2469775,62
8263,2533559,41
8263,2547269,57
8263,2605089,70
8263,2681862,18
8263,2754993,13
8263,2766503,14
8263,2884050,16
8263,2939422,34
8263,2994699,29
8263,3015041,15
8263,3028215,53
8263,3100623,43
8263,3112648,25
8263,3292476,2
8263,3340027,67
8263,3449462,23
8263,3469612,10
8263,3507186,37
8263,3559354,27
8263,3596422,75
8263,3600709,42
8263,3603372,69
8263,3682003,44
8263,3730105,39
8263,3732351,68
8263,3749863,28
8263,3917379,36
8264,258641,3
8264,371076,7
8264,607332,1
8264,651056,16
8264,726905,10
8264,791870,9
8264,812230,18
8264,883036,26
8264,924611,25
8264,940767,23
8264,1365253,20
8264,1459675,24
8264,1584641,13
8264,1888834,4
8264,1971726,11
8264,2429764,6
8264,2449687,8
8264,2604533,27
8264,2767174,12
8264,2876508,22
8264,3092545,17
8264,3443763,21
8264,3448561,19
8264,3669537,15
8264,3721029,14
8264,3747431,5
8264,3815452,2
8265,113972,8
8265,182953,40
8265,256094,14
8265,285029,1
8265,297495,45
8265,396877,4
8265,497966,12
8265,509214,35
8265,570290,41
8265,719335,19
8265,772472,42
8265,792723,7
8265,792995,21
8265,936871,3
8265,1017654,9
8265,1300179,15
8265,1341439,11
8265,1413087,16
8265,1425491,30
8265,1489905,24
8265,1495669,25
8265,1501346,44
8265,1539280,37
8265,1593363,13
8265,1685533,17
8265,1761994,18
8265,1771261,6
8265,1898029,29
8265,1905737,39
8265,1984667,20
8265,2229692,43
8265,2476347,10
8265,2492404,36
8265,3068554,5
8265,3068635,26
8265,3076964,2
8265,3267333,27
8265,3276955,32
8265,3498051,33
8265,3499185,34
8265,3580664,28
8265,3812511,22
8265,3820728,38
8265,3867789,31
8265,3885710,23
8266,67232,55
8266,104825,38
8266,127114,39
8266,167966,54
8266,264853,57
8266,280177,3
8266,283080,13
8266,333919,18
8266,411897,49
8266,606276,8
8266,618843,52
8266,695097,4
8266,719241,7
8266,725344,34
8266,745994,27
8266,791732,31
8266,851881,53
8266,863219,14
8266,957937,50
8266,1036570,36
8266,1093835,28
8266,1137618,32
8266,1147801,40
8266,1491575,6
8266,1500800,30
8266,1653251,37
8266,1760804,24
8266,1764059,10
8266,2161907,12
8266,2248352,22
8266,2248612,43
8266,2374804,56
8266,2379551,21
8266,2430374,45
8266,2611244,47
8266,2638571,16
8266,2645615,33
8266,2669946,44
8266,2786341,25
8266,2880224,9
8266,2954711,15
8266,3050649,51
8266,3057078,11
8266,3084923,19
8266,3116172,41
8266,3125105,26
8266,3130164,5
8266,3163317,2
8266,3270281,42
8266,3270602,48
8266,3399061,35
8266,3488673,23
8266,3546602,17
8266,3622011,20
8266,3648137,29
8266,3870267,46
8266,3950799,1
8267,145093,16
8267,213830,39
8267,264853,33
8267,485782,12
8267,493484,28
8267,498846,43
8267,565786,1
8267,745693,15
8267,791512,14
8267,869920,19
8267,941041,51
8267,941548,49
8267,942804,10
8267,987727,6
8267,1001713,5
8267,1121187,17
8267,1474626,36
8267,1518018,34
8267,1688404,26
8267,1827785,21
8267,1840272,27
8267,1842139,7
8267,1939272,46
8267,1969281,8
8267,2170204,9
8267,2190077,31
8267,2424975,29
8267,2433614,52
8267,2458249,23
8267,2674424,37
8267,2690375,22
8267,2750897,41
8267,2782846,3
8267,2828113,24
8267,2828133,45
8267,2842103,47
8267,2896968,30
8267,2907512,32
