userid,movieid,tagid,timestamp
50893,7938,638,"2006-02-19 23:24:34"
50893,8772,159,"2006-02-19 22:45:45"
50970,5283,887,"2006-10-17 15:34:02"
50970,5369,741,"2007-04-24 20:53:00"
50970,6057,719,"2007-09-08 21:55:38"
50970,7856,892,"2006-08-24 09:01:44"
50992,5773,824,"2006-06-06 19:55:20"
51027,4874,950,"2006-01-17 06:20:15"
51027,8082,950,"2006-01-17 06:21:20"
51027,8267,950,"2006-01-17 06:21:15"
51033,4155,574,"2006-02-23 08:50:18"
51033,4629,509,"2006-02-23 08:43:23"
51033,4869,509,"2006-02-25 11:35:22"
51033,5058,509,"2006-02-23 08:43:04"
51033,6087,509,"2006-02-23 08:44:05"
51033,6167,283,"2006-04-10 09:56:35"
51033,7038,774,"2006-04-14 07:58:28"
51033,7207,283,"2006-04-10 09:58:22"
51033,7920,800,"2006-04-14 07:55:21"
51033,8234,509,"2006-02-23 08:40:27"
51033,8274,509,"2006-02-23 08:24:43"
51033,8777,431,"2006-04-17 16:09:18"
51033,9113,425,"2006-02-24 12:51:53"
51118,4214,371,"2006-01-17 05:13:38"
51118,4870,595,"2006-01-17 05:31:15"
51118,5123,63,"2006-01-20 07:00:22"
51118,6119,935,"2006-01-20 07:21:37"
51118,6270,734,"2006-01-17 06:04:39"
51118,7041,885,"2006-02-17 06:19:44"
51118,7755,1112,"2006-01-17 05:45:28"
51301,5188,1014,"2008-12-09 00:58:33"
51373,4549,812,"2006-07-23 21:23:18"
51466,6437,732,"2006-11-28 09:54:29"
51603,4781,43,"2007-06-02 15:50:43"
51603,6270,763,"2007-06-15 19:25:56"
51603,8281,718,"2007-06-15 19:30:13"
51832,8246,846,"2008-05-22 11:55:55"
51954,5204,1102,"2006-01-18 09:13:05"
51954,5576,863,"2006-01-15 01:56:43"
51954,5915,230,"2006-01-15 02:53:45"
51954,6834,1096,"2006-01-15 01:59:13"
51954,7248,995,"2006-01-15 01:55:31"
51954,8171,1128,"2006-01-15 02:24:28"
51954,8731,863,"2006-01-15 02:43:59"
52050,5173,1059,"2008-04-04 23:18:10"
52595,6600,575,"2006-02-19 12:36:46"
52595,6763,575,"2006-02-19 12:37:08"
52610,8171,958,"2006-03-18 20:58:21"
52707,5283,887,"2006-07-28 00:49:29"
52723,4132,1121,"2007-06-06 15:17:24"
52723,4296,719,"2007-06-06 14:18:57"
52723,4626,719,"2007-06-05 18:15:00"
52723,4723,719,"2007-06-25 06:31:45"
52723,5058,1080,"2007-06-06 15:55:38"
52723,5384,983,"2007-06-06 07:02:39"
52723,5576,719,"2007-06-21 17:46:34"
52723,5845,964,"2007-06-06 17:35:54"
52723,6652,719,"2007-06-25 06:26:40"
52723,6777,719,"2007-06-25 07:05:14"
52723,7049,56,"2007-06-07 18:18:35"
52723,7060,719,"2007-06-25 06:25:20"
52723,7212,719,"2007-06-25 06:35:58"
52723,8731,719,"2007-06-21 18:27:21"
52723,8734,1121,"2007-06-08 07:28:56"
52723,8787,719,"2007-06-25 06:27:32"
52778,4214,64,"2007-06-06 23:33:05"
52806,3961,428,"2006-08-18 15:09:24"
52806,4132,1121,"2006-07-28 16:25:31"
52806,4723,379,"2006-07-28 16:29:23"
52806,4870,498,"2006-07-28 16:00:23"
52806,4917,1096,"2006-07-28 16:15:35"
52806,5159,1069,"2006-07-31 12:54:08"
52806,5350,778,"2006-07-28 15:54:39"
52806,5407,45,"2006-07-28 16:16:03"
52806,5890,268,"2006-07-28 16:10:23"
52806,6428,784,"2006-08-18 15:19:39"
52806,6600,600,"2006-07-28 16:13:35"
52806,7050,778,"2006-07-31 12:57:58"
52806,7248,642,"2006-07-28 15:20:33"
52806,7942,420,"2006-08-18 15:14:16"
52806,8162,861,"2006-08-18 15:22:49"
52806,8777,431,"2006-07-28 15:30:17"
52827,6840,1037,"2006-07-15 14:22:17"
52983,5013,813,"2006-01-21 13:07:35"
53192,5775,151,"2008-04-09 11:50:22"
53335,6600,763,"2007-11-15 18:15:02"
53379,5223,209,"2008-04-14 11:32:23"
53859,3961,428,"2006-02-25 14:11:48"
53859,4781,445,"2006-02-25 14:10:00"
53859,5520,118,"2006-02-25 14:10:12"
53859,7309,1009,"2006-02-25 14:13:40"
53902,7248,95,"2006-11-24 02:54:07"
54129,5350,778,"2006-08-01 10:02:25"
54129,7050,778,"2006-08-01 10:02:26"
54152,8171,1128,"2006-08-04 10:51:59"
54217,7234,884,"2008-04-20 13:17:32"
54706,4920,285,"2006-06-07 12:13:20"
54740,4954,230,"2007-06-12 20:22:54"
54808,7172,731,"2007-07-01 08:40:58"
55124,5254,988,"2006-08-09 12:29:08"
55146,6770,575,"2006-01-14 11:07:23"
55398,6757,13,"2008-04-21 00:06:05"
55414,8082,471,"2007-06-15 12:33:40"
55560,6840,823,"2008-12-09 18:31:15"
55590,7248,554,"2006-10-01 13:28:35"
55590,8171,1128,"2006-10-01 13:32:25"
55699,5713,755,"2008-04-19 22:07:55"
55699,5860,1089,"2008-04-19 22:14:53"
55699,6426,887,"2008-04-19 22:07:18"
55699,7325,86,"2008-04-19 22:14:27"
55699,8263,134,"2008-04-19 22:14:02"
55699,8274,509,"2008-04-19 22:13:54"
55752,8246,1110,"2006-01-13 18:23:44"
55840,4870,498,"2006-01-23 06:42:40"
55840,6428,784,"2006-01-23 06:42:59"
55841,4214,761,"2006-02-13 08:30:13"
55841,4793,761,"2006-02-13 08:28:53"
55841,8163,959,"2006-02-13 08:35:28"
55841,8772,761,"2006-02-13 08:28:23"
55865,6439,770,"2008-01-27 15:55:44"
55865,6482,374,"2008-01-27 15:51:03"
55865,6513,361,"2008-01-27 15:56:56"
55865,7232,361,"2008-01-27 15:57:00"
55865,7903,185,"2006-08-13 09:42:49"
55936,8246,1110,"2006-01-15 05:04:32"
56030,6119,608,"2007-06-22 08:53:03"
56044,4780,326,"2007-07-12 21:06:01"
56281,7942,77,"2006-08-25 16:11:18"
56345,7309,19,"2006-08-14 19:52:32"
56345,8777,1096,"2007-08-07 22:22:29"
56354,4252,19,"2008-04-28 22:59:21"
56354,5350,19,"2008-04-28 23:01:03"
56354,6089,505,"2008-04-28 23:00:50"
56354,6428,19,"2008-04-28 23:00:46"
56354,6484,19,"2008-04-28 23:00:32"
56354,7939,505,"2008-04-28 22:58:44"
56354,8205,19,"2008-04-28 23:01:33"
56472,4882,887,"2008-04-29 15:59:13"
56896,6844,210,"2006-12-02 09:04:10"
56989,4793,785,"2006-08-18 18:27:23"
56989,6270,785,"2006-08-18 18:28:13"
57051,7034,623,"2006-01-17 11:12:42"
57051,7755,623,"2006-01-17 11:08:15"
57127,5792,412,"2008-05-14 13:02:49"
57127,6266,442,"2008-05-07 09:47:16"
57127,8171,350,"2008-06-18 15:21:08"
57127,8777,34,"2008-05-27 11:09:48"
57380,8777,1047,"2008-11-04 15:47:15"
57512,8684,689,"2007-03-13 12:12:28"
57546,4785,1028,"2007-07-15 13:48:41"
57620,4885,88,"2008-05-01 00:30:23"
57637,8900,149,"2006-12-16 11:33:58"
57767,4785,652,"2008-05-01 09:31:46"
57786,5890,268,"2006-01-17 05:30:31"
57819,7239,374,"2008-12-24 04:14:55"
58160,6270,414,"2008-12-20 14:13:31"
58160,8248,1117,"2008-12-20 13:39:20"
58160,8777,1047,"2008-12-20 14:12:16"
58213,8171,1128,"2008-12-19 23:22:00"
58232,5533,824,"2008-12-20 04:49:32"
58600,4354,244,"2008-05-03 13:34:02"
58657,6600,138,"2007-08-05 11:51:12"
58709,8246,640,"2006-08-29 08:27:30"
59012,7034,996,"2006-08-30 19:14:41"
59012,7248,995,"2006-08-30 19:14:46"
59092,4214,371,"2006-02-07 11:22:25"
59092,4275,1075,"2006-02-21 08:12:24"
59092,4641,770,"2006-01-13 18:52:53"
59092,4682,177,"2006-01-19 08:08:19"
59092,4785,1028,"2006-01-26 18:56:03"
59092,5034,1067,"2006-01-23 09:57:57"
59092,5254,989,"2006-01-12 19:09:53"
59092,5349,309,"2006-01-17 21:24:50"
59092,5775,573,"2006-01-27 23:23:18"
59092,5805,276,"2008-11-09 17:01:12"
59092,6058,989,"2006-01-12 19:10:13"
59092,6119,935,"2006-01-13 18:46:39"
59092,6278,706,"2006-02-21 07:26:29"
59092,6423,1040,"2006-01-12 19:09:23"
59092,6453,1075,"2006-02-21 08:12:19"
59092,6600,1029,"2006-02-05 19:31:22"
59092,6752,862,"2006-08-24 13:50:54"
59092,6839,824,"2006-02-21 08:03:21"
59092,7047,903,"2006-02-21 08:03:12"
59092,7211,649,"2006-02-21 08:03:40"
59092,7920,1022,"2006-02-19 22:29:09"
59092,7934,989,"2006-01-12 19:09:54"
59092,8211,1028,"2006-01-26 18:56:04"
59165,4155,613,"2006-09-01 09:01:16"
59165,4355,978,"2006-09-01 09:03:02"
59165,5282,1016,"2006-09-01 08:32:13"
59165,6829,864,"2006-09-01 09:03:51"
59193,7146,283,"2006-09-01 07:09:38"
59267,6270,785,"2008-05-08 05:58:26"
59401,4689,704,"2006-03-10 04:13:11"
59462,7204,230,"2008-05-12 16:02:30"
59499,5350,887,"2007-07-02 20:25:37"
59527,5159,1067,"2006-09-03 04:00:49"
59529,5903,312,"2006-07-10 09:10:03"
59816,4683,746,"2007-03-06 13:43:56"
59816,4787,730,"2007-03-06 13:42:30"
59816,4921,824,"2007-03-06 13:45:02"
59816,5533,730,"2007-03-06 13:43:12"
59816,5857,730,"2007-03-06 13:45:28"
59816,7211,523,"2007-03-06 13:39:53"
59816,7854,595,"2007-03-06 13:45:16"
59816,8214,800,"2007-03-06 13:43:46"
59816,8772,758,"2007-03-06 13:42:54"
59816,8777,509,"2007-03-06 13:39:18"
60036,7056,278,"2006-02-12 22:39:37"
60072,5694,732,"2006-09-23 21:55:36"
60158,5805,336,"2006-09-09 08:34:28"
60158,6428,29,"2006-09-09 08:44:20"
60307,5520,905,"2008-12-28 12:49:06"
60324,4785,974,"2006-09-08 10:41:23"
60363,4772,234,"2006-04-11 03:34:17"
60395,5775,1034,"2008-06-18 02:32:45"
60486,6270,785,"2006-09-09 09:42:50"
60564,6597,777,"2007-07-08 05:31:59"
60564,8279,776,"2007-07-08 05:46:50"
60692,6119,807,"2006-09-10 13:48:38"
60693,4785,1028,"2006-08-11 08:35:59"
60713,4680,1118,"2006-01-15 10:08:36"
60713,4874,1096,"2006-01-15 10:12:16"
60713,5572,1096,"2006-01-15 10:02:28"
60713,5720,1096,"2006-01-15 09:57:59"
60713,6664,1118,"2006-01-15 09:55:09"
60713,7920,1096,"2006-01-15 09:55:20"
60713,8248,268,"2006-01-15 09:54:26"
60713,8777,1096,"2006-01-15 09:55:15"
60738,5903,331,"2008-05-15 00:54:24"
60798,5016,732,"2007-07-06 19:46:34"
60863,5283,887,"2008-05-30 11:20:32"
61352,6763,631,"2006-04-14 07:08:02"
61352,8777,431,"2006-04-14 06:34:51"
61481,8171,1128,"2008-12-31 00:15:57"
61519,4252,485,"2007-08-15 00:28:06"
61519,4793,785,"2007-08-14 23:21:12"
61519,5523,863,"2007-08-14 23:21:48"
61519,5572,315,"2007-08-15 00:19:56"
61519,6270,64,"2007-08-15 00:15:10"
61519,6752,684,"2007-08-15 00:29:15"
61519,7042,1047,"2007-08-15 00:20:54"
61519,7180,863,"2007-08-14 23:26:06"
61519,8214,827,"2007-08-15 00:27:44"
61765,5857,1085,"2006-08-13 22:21:42"
61869,4252,762,"2006-02-25 05:27:17"
61869,4549,984,"2007-11-17 11:07:05"
61869,5783,107,"2008-01-12 11:02:02"
61869,5805,331,"2008-03-30 11:30:22"
61869,6600,929,"2007-11-17 11:00:21"
61869,7755,1112,"2007-10-28 09:30:21"
61869,8248,17,"2007-11-17 11:56:27"
62012,4155,901,"2006-01-13 10:03:25"
62012,4214,309,"2006-01-13 09:47:38"
62012,4546,901,"2006-01-13 09:47:33"
62012,4793,309,"2006-01-13 09:36:27"
62012,5254,901,"2006-01-13 09:36:36"
62012,5283,942,"2006-01-13 09:44:01"
62012,5364,901,"2006-01-13 10:02:58"
62012,6270,309,"2006-01-13 09:49:13"
62012,7755,901,"2006-01-13 09:22:53"
62012,7964,988,"2006-01-13 09:49:02"
62055,7322,992,"2006-09-16 09:26:56"
62348,8098,324,"2006-10-10 03:38:17"
62452,4874,753,"2008-01-31 13:54:45"
62452,7920,443,"2008-01-26 06:18:54"
62815,7331,86,"2006-02-27 13:12:52"
62880,6658,829,"2006-01-18 05:56:11"
62880,7316,466,"2006-02-13 02:36:33"
62880,8731,863,"2006-01-18 05:55:38"
62989,4808,211,"2008-12-25 18:50:12"
62989,4882,652,"2008-12-25 18:30:27"
62989,5350,419,"2008-12-25 18:24:25"
62989,7942,419,"2008-12-25 18:24:59"
62989,8211,1028,"2008-12-25 18:31:24"
62989,8777,835,"2008-12-25 18:17:48"
63198,7763,521,"2006-03-19 15:17:41"
63395,6270,785,"2006-02-12 11:04:05"
63458,7248,995,"2008-05-28 14:27:04"
63491,4641,968,"2007-07-19 04:54:18"
63594,5306,528,"2007-07-22 00:17:02"
63604,5058,1080,"2008-09-01 17:35:17"
63604,5283,965,"2006-04-08 05:51:54"
63604,5325,1121,"2006-05-16 18:29:56"
63604,5845,964,"2007-03-28 14:50:07"
63661,5350,778,"2006-09-25 06:02:41"
63661,7248,995,"2006-09-25 06:05:11"
63698,6119,541,"2006-09-25 09:04:35"
63725,4546,406,"2006-09-28 10:18:12"
63725,5381,406,"2006-09-28 10:10:36"
63725,5775,406,"2006-09-28 09:57:22"
63725,5845,406,"2006-09-28 09:53:41"
63725,6504,406,"2006-09-28 09:56:24"
63725,7753,808,"2006-11-13 09:31:49"
63725,8108,406,"2006-09-28 09:58:39"
63725,8111,1054,"2006-10-16 13:13:51"
63725,8113,406,"2006-09-28 10:13:42"
63725,8235,518,"2007-02-01 09:09:50"
63873,6056,450,"2006-09-25 19:29:32"
64009,5520,909,"2006-02-14 17:15:51"
64344,7248,780,"2006-08-25 20:30:19"
64363,4252,255,"2006-01-14 14:11:24"
64363,4609,631,"2007-04-01 10:27:34"
64363,4626,1013,"2006-02-15 05:36:50"
64363,4808,361,"2007-01-28 10:52:48"
64363,4870,187,"2007-04-01 10:24:54"
64363,5188,1013,"2006-02-15 05:34:48"
64363,5254,988,"2006-02-15 05:16:40"
64363,5386,770,"2007-03-07 13:37:50"
64363,5775,151,"2006-01-20 04:46:12"
64363,6223,1050,"2007-04-01 10:28:59"
64363,6475,1013,"2006-02-15 05:37:46"
64363,6643,1067,"2006-05-15 13:39:01"
64363,7755,623,"2006-05-07 04:02:54"
64363,7763,1013,"2006-03-11 08:12:11"
64363,7903,405,"2006-02-06 07:31:04"
64363,8269,1043,"2006-02-15 05:25:54"
64408,4793,785,"2006-09-29 05:47:41"
64408,6270,785,"2006-09-29 05:47:40"
64472,6643,1067,"2006-02-03 09:17:49"
64500,4793,785,"2006-02-21 04:39:41"
64500,5283,904,"2006-02-21 04:42:21"
64500,6270,785,"2006-02-21 04:39:48"
64540,5254,201,"2006-02-05 21:42:12"
64633,5959,1085,"2006-02-02 07:08:53"
64633,7493,1050,"2007-03-13 21:38:57"
64633,7856,892,"2006-03-07 19:24:24"
64633,7857,271,"2006-11-21 11:15:57"
64633,8097,842,"2006-11-11 16:54:08"
64633,8211,155,"2006-11-01 22:17:36"
64633,8737,980,"2006-03-14 07:20:36"
64633,8765,929,"2006-02-08 17:10:46"
64633,9034,1050,"2007-05-17 14:43:31"
64821,4641,965,"2006-04-27 18:36:39"
64821,5350,778,"2006-05-31 23:31:45"
64821,5364,264,"2006-06-01 00:41:37"
64821,5692,271,"2007-02-27 13:54:37"
64821,6423,232,"2006-06-01 00:34:56"
64821,6426,1028,"2006-06-01 00:11:09"
64961,8267,950,"2007-07-24 23:00:07"
65007,6423,988,"2006-10-02 06:42:52"
65081,6222,789,"2006-01-17 08:41:25"
65135,6643,1069,"2006-01-28 19:17:51"
65262,8688,720,"2006-09-16 21:14:11"
65436,4155,201,"2006-01-12 14:37:01"
65436,4355,201,"2006-01-12 14:38:53"
65436,4723,379,"2006-01-12 14:44:29"
65436,4870,595,"2006-01-12 14:40:23"
65436,5204,201,"2006-01-12 14:39:44"
65436,5890,1047,"2006-01-12 14:37:12"
65436,6454,1047,"2006-01-12 14:47:47"
65436,7753,1013,"2006-01-12 14:47:31"
65436,7763,1013,"2006-01-12 14:47:16"
65436,7920,1065,"2006-01-12 14:38:13"
65436,7934,901,"2006-01-12 14:48:03"
65436,8266,201,"2006-01-12 14:36:56"
65607,5254,988,"2008-06-06 11:10:28"
65607,8211,1028,"2008-06-10 08:32:33"
65713,4785,1028,"2006-10-04 00:41:10"
65839,8254,652,"2008-03-27 23:32:42"
65867,8207,368,"2006-10-04 17:17:04"
65867,9065,163,"2006-10-07 03:55:21"
65869,6834,1096,"2006-02-19 20:35:55"
65881,5001,8,"2007-08-05 21:15:17"
65914,6763,1009,"2006-10-04 16:44:06"
65914,7322,503,"2006-10-05 04:56:51"
66020,4355,479,"2008-06-24 23:30:54"
66020,6119,479,"2008-06-24 23:40:42"
66020,6266,847,"2008-06-24 23:40:04"
66032,5254,232,"2006-10-05 05:10:21"
66032,6058,232,"2006-10-05 05:12:37"
66032,7260,232,"2006-10-05 05:11:21"
66032,7934,232,"2006-10-05 05:09:34"
66128,4882,1025,"2007-07-30 21:50:54"
66128,5159,1025,"2007-07-30 22:16:54"
66149,4155,863,"2007-07-31 02:39:33"
66149,4723,958,"2008-11-14 04:47:09"
66149,7263,850,"2008-11-14 04:43:20"
66149,7309,19,"2007-07-31 02:39:47"
66190,4275,554,"2007-07-31 08:16:24"
66207,4882,1104,"2007-07-31 12:39:04"
66207,5282,165,"2007-07-31 12:35:06"
66207,7034,325,"2007-07-31 12:35:17"
66227,6119,400,"2007-07-31 16:44:18"
66227,7248,995,"2007-07-31 16:49:30"
66227,7920,800,"2007-07-31 16:42:37"
66238,4787,1072,"2007-07-31 18:21:36"
66289,7034,377,"2007-07-31 23:16:05"
66389,7034,377,"2007-08-01 12:48:11"
66389,7920,315,"2007-08-01 12:49:03"
66453,4899,1003,"2007-08-01 19:58:42"
66453,5349,95,"2007-08-01 19:55:11"
66453,5523,1003,"2007-08-01 19:58:00"
66453,7047,445,"2007-08-01 19:57:15"
66516,4275,29,"2007-08-02 11:17:30"
66516,4354,193,"2007-08-02 11:23:23"
66516,6058,632,"2007-08-02 11:27:09"
66516,6266,442,"2007-08-02 11:23:48"
66516,6759,323,"2007-08-02 11:18:00"
66619,5282,107,"2007-08-02 20:18:57"
66770,8267,372,"2007-08-03 16:11:44"
66780,5407,522,"2007-08-03 16:08:17"
66780,7034,29,"2007-08-03 16:08:52"
66784,4355,332,"2007-08-03 16:15:18"
66862,5407,882,"2007-08-03 16:47:02"
66902,4899,863,"2008-06-11 09:52:15"
66936,4275,1075,"2007-08-04 04:57:13"
66936,4882,849,"2007-08-04 04:56:42"
66937,6759,746,"2006-04-12 11:37:43"
66968,5433,999,"2007-08-04 10:35:02"
66968,5572,315,"2007-08-04 10:42:54"
66968,7854,332,"2007-08-04 10:44:35"
67033,7260,23,"2007-08-05 01:02:18"
67033,7920,315,"2007-08-05 00:59:26"
67066,4785,995,"2006-10-15 11:43:39"
67066,7248,995,"2006-10-15 11:43:15"
67070,4155,863,"2007-08-05 06:59:30"
67119,4155,230,"2007-08-05 13:44:54"
67119,7309,425,"2007-08-05 13:45:16"
67171,4551,1084,"2007-08-05 20:56:05"
67171,4781,872,"2007-08-05 20:18:02"
67171,5350,1084,"2007-08-06 18:55:27"
67171,7143,312,"2007-08-06 19:54:29"
67171,7934,1084,"2007-08-05 19:49:30"
67171,8211,312,"2007-08-05 19:37:00"
67171,8246,913,"2007-08-05 20:44:34"
67207,6266,230,"2007-08-05 19:58:47"
67230,7047,1047,"2006-02-20 00:47:34"
67230,8267,1047,"2006-02-20 00:31:49"
67252,4155,871,"2007-08-06 01:29:33"
67252,5283,420,"2007-08-06 01:29:14"
67252,7309,1085,"2007-08-06 01:29:43"
67277,6423,19,"2007-04-15 06:27:56"
67277,9107,88,"2006-02-16 18:20:02"
67282,4355,414,"2007-08-06 05:35:55"
67305,4355,333,"2007-08-06 07:54:43"
67321,4355,230,"2007-08-06 08:37:54"
67321,7034,323,"2007-08-06 08:37:07"
67321,7920,315,"2007-08-06 08:38:07"
67422,7309,763,"2008-06-13 21:46:05"
67500,5254,988,"2006-06-23 05:57:36"
67500,7325,1069,"2006-06-23 05:45:02"
67666,7248,995,"2006-10-10 20:27:45"
67687,6659,1021,"2006-07-28 19:28:44"
67687,8207,368,"2006-07-28 19:44:03"
67687,8768,1091,"2006-07-28 19:26:10"
67687,8983,599,"2006-07-28 19:25:43"
67691,8267,377,"2007-08-07 14:50:05"
67697,4882,1025,"2007-08-07 16:40:57"
67697,6119,959,"2007-08-07 16:41:32"
67697,6509,79,"2007-08-07 16:45:55"
67705,4355,230,"2007-08-07 16:45:52"
67742,7248,995,"2006-10-11 02:03:30"
67795,4354,887,"2007-08-08 09:01:26"
67795,6266,215,"2007-08-08 09:00:55"
67816,6266,847,"2007-08-08 09:27:35"
67816,7920,251,"2007-08-08 09:26:41"
67865,6119,959,"2007-08-08 13:19:47"
67865,6759,745,"2007-08-08 13:20:06"
67889,8777,1047,"2008-06-16 01:37:23"
67921,7309,1085,"2007-08-08 19:43:58"
67937,6266,417,"2007-08-08 17:44:48"
68026,4155,863,"2007-08-09 07:27:35"
68035,4275,509,"2007-08-09 08:31:25"
68035,6759,323,"2007-08-09 08:31:24"
68046,7309,634,"2007-08-09 11:03:52"
68050,6643,1067,"2006-10-12 04:55:55"
68050,8211,1028,"2006-10-11 15:13:29"
68076,5283,889,"2007-08-09 11:31:17"
68105,4155,863,"2007-08-09 12:20:14"
68112,6597,415,"2007-08-09 13:17:04"
68112,6759,288,"2007-08-09 13:11:32"
68112,7260,462,"2007-08-09 13:18:10"
68118,4882,377,"2007-08-09 13:27:06"
68118,6266,417,"2007-08-09 13:27:56"
68118,7934,233,"2007-08-15 07:27:02"
68151,7034,995,"2008-11-27 01:02:22"
68178,4155,230,"2007-08-09 22:12:25"
68178,7309,19,"2007-08-09 22:12:45"
68228,5350,778,"2007-02-19 10:07:13"
68228,6428,1128,"2007-02-19 09:31:54"
68228,6763,575,"2007-02-19 10:01:53"
68228,7050,778,"2007-02-19 10:08:24"
68228,7763,735,"2007-02-19 10:00:10"
68228,8211,242,"2007-02-19 09:50:02"
68228,8267,754,"2007-02-19 09:31:58"
68243,4355,230,"2007-08-10 08:31:52"
68243,5282,230,"2007-08-10 08:31:29"
68243,5283,19,"2007-08-10 08:30:15"
68243,5407,887,"2007-08-10 08:31:18"
68243,6759,689,"2007-08-10 08:32:54"
68304,5805,54,"2008-01-07 15:13:09"
68304,6119,469,"2007-08-10 13:48:19"
68363,5349,64,"2007-08-10 20:43:54"
68363,6058,232,"2007-08-10 20:43:48"
68424,6089,416,"2006-06-19 08:08:00"
68441,7309,1084,"2007-08-11 08:42:17"
68441,8267,155,"2007-08-11 08:52:18"
68494,7309,19,"2007-08-11 14:21:57"
68516,4882,887,"2007-08-11 16:57:28"
68584,6759,527,"2007-08-12 06:45:46"
68604,5349,588,"2007-08-12 08:04:30"
68604,7034,372,"2007-08-12 07:55:48"
68604,7920,315,"2007-08-12 07:57:22"
68604,8267,377,"2007-08-12 08:02:13"
68628,6119,543,"2007-08-12 15:51:24"
68628,6266,417,"2007-08-12 15:13:29"
68637,4057,489,"2006-02-04 02:53:51"
68637,5533,489,"2006-02-04 02:55:01"
68637,5775,573,"2006-02-04 03:01:54"
68637,8108,43,"2006-02-04 03:10:59"
68657,7920,798,"2007-08-12 17:12:45"
68750,6278,323,"2007-08-13 10:14:41"
68750,8267,323,"2007-08-13 10:11:46"
68773,7920,315,"2007-08-13 13:08:51"
68778,5433,882,"2007-08-13 14:03:06"
68778,6840,139,"2007-08-13 14:03:21"
68803,6119,1017,"2007-08-13 16:43:52"
68810,4870,181,"2007-09-27 10:21:19"
68810,4882,995,"2007-08-13 17:05:29"
68810,6223,1050,"2007-09-27 10:28:02"
68810,6759,1025,"2007-08-13 17:05:51"
68810,6763,1085,"2007-09-27 10:11:00"
68810,7034,1050,"2007-09-27 10:15:54"
68810,7234,534,"2007-09-27 10:00:24"
68810,8171,1085,"2007-09-27 10:14:50"
68810,8772,159,"2007-09-27 10:08:32"
68901,4355,230,"2007-08-14 05:51:08"
68901,4882,230,"2007-08-14 05:51:57"
68934,6392,682,"2007-08-14 08:57:57"
68967,6759,268,"2007-08-14 11:34:18"
68986,4275,1075,"2006-12-23 09:51:52"
68986,4297,599,"2006-12-22 12:57:43"
68986,4917,1096,"2006-12-22 02:47:41"
68986,5159,1069,"2006-12-22 02:57:17"
68986,5736,1106,"2006-12-22 02:34:06"
68986,6426,1028,"2006-12-22 02:40:15"
68986,6453,1075,"2006-12-23 09:51:48"
68986,6475,264,"2006-12-22 02:57:52"
68986,6600,929,"2006-12-22 03:01:05"
68986,6643,1069,"2006-12-22 02:39:21"
68986,7089,1128,"2006-12-22 02:37:01"
68986,7247,1128,"2006-12-22 02:35:11"
68986,7325,1069,"2006-12-22 02:58:45"
68986,8159,1128,"2006-12-22 02:42:00"
68986,8171,1128,"2006-12-22 02:09:27"
68986,8282,1069,"2006-12-22 03:06:42"
68986,8983,599,"2006-12-22 12:49:51"
68986,9113,599,"2006-12-22 02:08:12"
68989,4355,230,"2007-08-14 17:51:36"
68989,4899,201,"2007-08-14 17:57:01"
68989,5282,230,"2007-08-14 17:50:59"
68989,5407,522,"2007-08-14 17:50:47"
68989,5433,522,"2007-08-14 17:54:57"
68989,5523,201,"2007-08-14 17:56:38"
68989,7034,377,"2007-08-14 17:51:09"
69002,6597,268,"2007-08-14 18:49:56"
69043,6428,230,"2006-10-16 10:34:09"
69140,7920,877,"2007-08-15 12:51:10"
69195,4155,439,"2006-10-18 12:02:48"
69195,4296,230,"2006-10-18 12:03:26"
69195,4870,268,"2006-10-18 12:06:51"
69195,5123,63,"2006-10-18 12:02:29"
69195,5283,887,"2006-10-18 12:16:09"
69195,5805,336,"2006-10-18 11:15:48"
69195,6270,309,"2006-10-18 12:24:34"
69195,6426,1028,"2006-10-18 12:16:23"
69195,6600,575,"2006-10-18 11:01:01"
69195,6777,978,"2006-10-18 12:03:32"
69195,7920,800,"2006-10-18 12:26:58"
69195,7934,232,"2006-10-18 12:12:09"
69195,7942,419,"2006-10-18 12:14:32"
69195,8108,19,"2006-10-18 12:17:44"
69195,8274,509,"2006-10-18 11:56:06"
69301,6759,364,"2007-08-16 18:00:10"
69310,5407,44,"2007-08-16 22:19:13"
69374,7034,996,"2006-10-17 20:10:22"
69378,6266,442,"2007-08-17 01:57:04"
69399,7920,798,"2007-08-17 05:10:03"
69436,4275,367,"2007-08-17 13:53:38"
69480,5433,139,"2007-08-17 18:44:33"
69480,6058,232,"2007-08-17 18:44:57"
69489,4275,19,"2007-08-17 19:49:42"
69489,4882,887,"2007-08-17 19:49:13"
69489,4899,863,"2007-08-17 19:58:31"
69489,5523,863,"2007-08-17 19:56:52"
69489,6266,529,"2007-08-17 19:50:12"
69489,6759,374,"2007-08-17 19:49:53"
69489,7920,374,"2007-08-17 19:48:38"
69504,4785,1028,"2006-09-09 17:37:38"
69517,4275,29,"2007-08-17 21:43:18"
69517,6089,418,"2007-08-26 15:12:43"
69517,6266,230,"2007-08-17 21:44:09"
69517,6759,323,"2007-08-17 21:43:28"
69517,7854,418,"2007-08-26 15:09:14"
69555,4882,155,"2007-08-18 03:02:54"
69555,6119,935,"2007-08-18 03:03:06"
69576,5293,849,"2007-08-20 11:56:56"
69576,6266,442,"2007-08-18 06:12:03"
69576,7309,146,"2008-07-08 14:51:26"
69629,5349,204,"2007-08-18 09:53:24"
